id_commande,date,id_client,produit,categorie,quantite,prix_unitaire,remise,montant,region,canal,moyen_paiement
104675,2025-07-19,CLI0368,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,PACA,Magasin,Carte
104677,2025-03-21,CLI0074,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Bretagne,Magasin,Carte
104679,2025-10-16,CLI0211,Lampe LED design,Maison,2,39,0.0,78.0,Bretagne,Magasin,Virement
104680,2025-08-17,CLI0104,Enceinte SoundBox,Electronique,2,89,0.0,178.0,Auvergne-Rhone-Alpes,Mobile,Virement
104681,2025-01-01,CLI0341,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Mobile,Virement
104682,2025-09-23,CLI0130,Smartphone Galaxy S,Electronique,2,799,0.2,1278.4,Nouvelle-Aquitaine,Mobile,PayPal
104683,2025-03-21,CLI0031,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Hauts-de-France,Mobile,PayPal
104684,2025-10-31,CLI0148,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Occitanie,Mobile,PayPal
104685,2025-08-27,CLI0008,Creme hydratante,Beaute,1,22,0.0,22.0,PACA,Magasin,Carte
104687,2025-02-03,CLI0330,Baskets running AirLite,Mode,1,89,0.1,80.1,Nouvelle-Aquitaine,Web,Virement
104690,2025-08-22,CLI0246,Baskets running AirLite,Mode,3,89,0.0,267.0,Nouvelle-Aquitaine,Web,Carte
104694,2025-12-10,CLI0075,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Magasin,Virement
104695,2025-04-03,CLI0354,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Magasin,Virement
104696,2025-11-05,CLI0011,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Web,PayPal
104702,2025-07-03,CLI0272,T-shirt coton bio,Mode,1,25,0.0,25.0,Bretagne,Mobile,Carte
104703,2025-02-23,CLI0011,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Magasin,Cheque cadeau
104704,2025-10-20,CLI0001,Creme hydratante,Beaute,1,22,0.1,19.8,Auvergne-Rhone-Alpes,Web,Carte
104707,2025-10-01,CLI0357,Veste impermeable,Mode,1,79,0.0,79.0,Hauts-de-France,Web,Cheque cadeau
104712,2025-11-09,CLI0101,Baskets running AirLite,Mode,1,89,0.0,89.0,Occitanie,Web,Virement
104714,2025-06-08,CLI0171,Creme hydratante,Beaute,1,22,0.1,19.8,Auvergne-Rhone-Alpes,Mobile,Carte
104716,2025-07-30,CLI0071,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Web,PayPal
104717,2025-12-23,CLI0274,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Magasin,Cheque cadeau
104719,2025-05-02,CLI0110,Jean slim,Mode,1,59,0.0,59.0,Occitanie,Web,Carte
104720,2025-07-21,CLI0301,Livre - Data Science,Culture,2,35,0.0,70.0,Ile-de-France,Mobile,Cheque cadeau
104722,2025-07-30,CLI0122,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Mobile,PayPal
104723,2025-08-25,CLI0353,Veste impermeable,Mode,1,79,0.0,79.0,Hauts-de-France,Web,Carte
104728,2025-08-19,CLI0258,Baskets running AirLite,Mode,2,89,0.0,178.0,Hauts-de-France,Mobile,Carte
104729,2025-05-05,CLI0179,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,PACA,Mobile,PayPal
104730,2025-01-13,CLI0050,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,Bretagne,Mobile,PayPal
104731,2025-01-20,CLI0081,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Web,PayPal
104732,2025-03-10,CLI0108,Jean slim,Mode,1,59,0.0,59.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
104733,2025-12-21,CLI0231,Baskets running AirLite,Mode,3,89,0.0,267.0,Hauts-de-France,Web,Carte
104734,2025-06-27,CLI0371,Jean slim,Mode,2,59,0.0,118.0,Occitanie,Magasin,Virement
104736,2025-07-09,CLI0353,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Web,Cheque cadeau
104737,2025-09-14,CLI0088,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Ile-de-France,Magasin,PayPal
104740,2025-04-25,CLI0392,T-shirt coton bio,Mode,1,25,0.0,25.0,Auvergne-Rhone-Alpes,Web,PayPal
104741,2025-03-23,CLI0223,Baskets running AirLite,Mode,1,89,0.1,80.1,Bretagne,Web,Virement
104742,2025-11-19,CLI0366,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Hauts-de-France,Magasin,Virement
104743,2025-11-07,CLI0081,Jean slim,Mode,1,59,0.0,59.0,,Mobile,PayPal
104746,2025-11-04,CLI0311,Jean slim,Mode,1,59,0.0,59.0,Bretagne,Web,PayPal
104747,2025-03-13,CLI0193,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Magasin,Carte
104748,2025-12-05,CLI0065,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Auvergne-Rhone-Alpes,Magasin,Carte
104749,2025-12-22,CLI0203,Enceinte SoundBox,Electronique,2,89,0.0,178.0,Ile-de-France,Magasin,PayPal
104750,2025-09-11,CLI0119,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Web,Carte
104752,2025-06-19,CLI0269,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Occitanie,Mobile,Virement
104755,2025-12-07,CLI0252,Jean slim,Mode,2,59,0.0,118.0,Auvergne-Rhone-Alpes,Web,Carte
104756,2025-06-22,CLI0320,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Mobile,Carte
104758,2025-02-16,CLI0085,Veste impermeable,Mode,1,79,0.1,71.1,PACA,Mobile,Carte
104759,2025-04-18,CLI0006,Smartphone Galaxy S,Electronique,1,799,0.2,639.2,PACA,Magasin,Carte
104761,2025-11-25,CLI0043,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Auvergne-Rhone-Alpes,Magasin,Carte
104762,2025-05-08,CLI0098,Creme hydratante,Beaute,1,22,0.0,22.0,PACA,Web,Cheque cadeau
104764,2025-06-06,CLI0191,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,PACA,Magasin,Carte
104767,2025-03-21,CLI0345,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,PACA,Magasin,Virement
104768,2025-12-14,CLI0134,T-shirt coton bio,Mode,1,25,0.0,25.0,Ile-de-France,Magasin,PayPal
104771,2025-03-06,CLI0252,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,PACA,Web,PayPal
104773,2025-07-26,CLI0319,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Occitanie,Mobile,Cheque cadeau
104774,2025-04-08,CLI0223,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Web,Carte
104775,2025-08-15,CLI0134,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Mobile,Virement
104776,2025-03-18,CLI0371,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Occitanie,Magasin,PayPal
104777,2025-05-20,CLI0289,Montre connectee FitWatch,Electronique,2,199,0.0,398.0,Auvergne-Rhone-Alpes,Mobile,PayPal
104779,2025-06-21,CLI0165,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Bretagne,Web,Virement
104780,2025-12-30,CLI0088,Lampe LED design,Maison,1,39,0.0,39.0,Bretagne,Web,Carte
104782,2025-01-19,CLI0107,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Magasin,Cheque cadeau
104785,2025-06-13,CLI0320,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Auvergne-Rhone-Alpes,Web,Carte
104786,2025-10-31,CLI0025,Montre connectee FitWatch,Electronique,3,199,0.0,597.0,PACA,Mobile,Virement
104788,2025-02-14,CLI0285,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Bretagne,Web,Virement
104790,2025-05-14,CLI0330,T-shirt coton bio,Mode,1,25,0.0,25.0,Hauts-de-France,Mobile,Cheque cadeau
104792,2025-07-06,CLI0100,Lampe LED design,Maison,1,39,0.2,31.2,Bretagne,Web,Carte
104793,2025-10-30,CLI0125,Enceinte SoundBox,Electronique,2,89,0.0,178.0,Bretagne,Web,PayPal
104795,2025-11-04,CLI0152,T-shirt coton bio,Mode,2,25,0.0,50.0,Hauts-de-France,Magasin,Virement
104799,2025-08-12,CLI0370,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Web,Carte
104800,2025-04-06,CLI0399,Veste impermeable,Mode,2,79,0.0,158.0,Ile-de-France,Mobile,Carte
104802,2025-06-17,CLI0324,Lampe LED design,Maison,1,39,0.2,31.2,Auvergne-Rhone-Alpes,Mobile,Virement
104805,2025-09-14,CLI0207,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Magasin,Virement
104806,2025-01-08,CLI0350,T-shirt coton bio,Mode,1,25,0.0,25.0,Occitanie,Web,Carte
104808,2025-07-25,CLI0158,Livre - Data Science,Culture,1,35,0.0,35.0,PACA,Mobile,Virement
104809,2025-09-12,CLI0272,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Ile-de-France,Web,Carte
104810,2025-11-14,CLI0285,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Hauts-de-France,Web,Virement
104811,2025-12-14,CLI0069,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Hauts-de-France,Magasin,Carte
104813,2025-05-22,CLI0149,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,PACA,Mobile,PayPal
104815,2025-03-23,CLI0392,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Auvergne-Rhone-Alpes,Magasin,Virement
104818,2025-05-21,CLI0373,Baskets running AirLite,Mode,2,89,0.0,178.0,PACA,Web,Carte
104819,2025-07-04,CLI0365,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Hauts-de-France,Mobile,Carte
104820,2025-05-24,CLI0311,Jean slim,Mode,1,59,0.2,47.2,Auvergne-Rhone-Alpes,Magasin,Carte
104822,2025-02-09,CLI0111,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Nouvelle-Aquitaine,Magasin,Virement
104824,2025-09-02,CLI0209,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Bretagne,Web,Carte
104830,2025-10-27,CLI0257,Livre - Data Science,Culture,1,35,0.0,35.0,PACA,Magasin,Carte
104831,2025-10-28,CLI0095,Jean slim,Mode,2,59,0.0,118.0,PACA,Web,Carte
104833,2025-10-05,CLI0213,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Hauts-de-France,Web,Carte
104835,2025-01-29,CLI0327,Creme hydratante,Beaute,1,22,0.0,22.0,Occitanie,Magasin,Virement
104841,2025-12-13,CLI0349,Jean slim,Mode,2,59,0.0,118.0,Nouvelle-Aquitaine,Mobile,Virement
104842,2025-03-17,CLI0030,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Magasin,Carte
104847,2025-06-11,CLI0150,Baskets running AirLite,Mode,3,89,0.0,267.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
104849,2025-11-03,CLI0388,Livre - Data Science,Culture,1,35,0.0,35.0,Auvergne-Rhone-Alpes,Web,PayPal
104852,2025-05-03,CLI0038,Baskets running AirLite,Mode,1,89,0.0,89.0,Nouvelle-Aquitaine,Mobile,Virement
104853,2025-03-01,CLI0040,Ordinateur portable UltraBook,Electronique,2,1099,0.0,2198.0,Occitanie,Web,Virement
104858,2025-11-23,CLI0399,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
104863,2025-04-09,CLI0066,Livre - Data Science,Culture,1,35,0.0,35.0,PACA,Web,Carte
104865,2025-11-28,CLI0029,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
104866,2025-05-14,CLI0312,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Web,Cheque cadeau
104867,2025-01-08,CLI0234,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Occitanie,Magasin,PayPal
104868,2025-05-29,CLI0090,Jean slim,Mode,1,59,0.1,53.1,Occitanie,Mobile,Virement
104869,2025-09-02,CLI0221,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Hauts-de-France,Web,Cheque cadeau
104870,2025-10-20,CLI0249,Creme hydratante,Beaute,1,22,0.0,22.0,Nouvelle-Aquitaine,Magasin,PayPal
104871,2025-11-13,CLI0269,Veste impermeable,Mode,1,79,0.2,63.2,Occitanie,Magasin,Carte
104872,2025-02-03,CLI0156,Smartphone Galaxy S,Electronique,2,799,0.0,1598.0,PACA,Magasin,Cheque cadeau
104874,2025-10-13,CLI0122,Creme hydratante,Beaute,2,22,0.0,44.0,PACA,Magasin,PayPal
104875,2025-10-19,CLI0109,Baskets running AirLite,Mode,1,89,0.0,89.0,Bretagne,Mobile,Carte
104876,2025-08-09,CLI0342,Set de couteaux ChefPro,Maison,1,69,0.1,62.1,Nouvelle-Aquitaine,Magasin,Carte
104877,2025-12-29,CLI0025,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Occitanie,Magasin,Carte
104879,2025-10-25,CLI0094,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Bretagne,Mobile,Virement
104881,2025-07-15,CLI0388,Livre - Data Science,Culture,2,35,0.0,70.0,PACA,Magasin,Cheque cadeau
104882,2025-11-05,CLI0337,Cafetiere expresso,Maison,1,149,0.2,119.2,PACA,Magasin,Cheque cadeau
104883,2025-02-26,CLI0268,Cafetiere expresso,Maison,2,149,0.0,298.0,Auvergne-Rhone-Alpes,Magasin,Virement
104886,2025-07-16,CLI0076,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Hauts-de-France,Web,Virement
104887,2025-08-08,CLI0257,Cafetiere expresso,Maison,1,149,0.0,149.0,Hauts-de-France,Magasin,PayPal
104890,2025-07-14,CLI0400,Baskets running AirLite,Mode,3,89,0.0,267.0,Occitanie,Web,Cheque cadeau
104891,2025-09-02,CLI0287,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Nouvelle-Aquitaine,Magasin,Carte
104893,2025-06-05,CLI0204,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Nouvelle-Aquitaine,Mobile,Carte
104894,2025-11-25,CLI0090,Jean slim,Mode,1,59,0.0,59.0,Occitanie,Magasin,PayPal
104896,2025-11-07,CLI0344,Set de couteaux ChefPro,Maison,2,69,0.0,138.0,Bretagne,Web,PayPal
104905,2025-12-10,CLI0073,Livre - Data Science,Culture,2,35,0.0,70.0,Occitanie,Web,PayPal
104908,2025-06-14,CLI0339,Veste impermeable,Mode,1,79,0.0,79.0,Ile-de-France,Magasin,Cheque cadeau
104910,2025-10-09,CLI0323,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Web,Carte
104913,2025-11-24,CLI0352,Enceinte SoundBox,Electronique,1,89,0.0,89.0,PACA,Web,Virement
104916,2025-11-26,CLI0129,Jean slim,Mode,2,59,0.0,118.0,PACA,Mobile,
104917,2025-11-05,CLI0124,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Magasin,Virement
104921,2025-01-27,CLI0386,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Web,Cheque cadeau
104924,2025-04-17,CLI0029,Montre connectee FitWatch,Electronique,1,199,0.2,159.2,PACA,Mobile,PayPal
104925,2025-05-26,CLI0343,Jean slim,Mode,1,59,0.0,59.0,PACA,Magasin,Virement
104928,2025-08-19,CLI0034,Lampe LED design,Maison,1,39,0.0,39.0,Hauts-de-France,Web,Virement
104929,2025-08-22,CLI0323,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,PACA,Magasin,Virement
104930,2025-05-08,CLI0209,T-shirt coton bio,Mode,3,25,0.0,75.0,PACA,Magasin,PayPal
104935,2025-04-21,CLI0327,Veste impermeable,Mode,1,79,0.0,79.0,Occitanie,Web,Cheque cadeau
104936,2025-08-12,CLI0307,Cafetiere expresso,Maison,1,149,0.0,149.0,Nouvelle-Aquitaine,Web,Carte
104941,2025-07-18,CLI0067,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Occitanie,Web,Carte
104944,2025-07-05,CLI0243,Lampe LED design,Maison,1,39,0.0,39.0,Ile-de-France,Web,Carte
104946,2025-10-08,CLI0204,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Bretagne,Magasin,Virement
104947,2025-05-24,CLI0100,Jean slim,Mode,3,59,0.0,177.0,Auvergne-Rhone-Alpes,Mobile,PayPal
104948,2025-10-02,CLI0068,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Occitanie,Magasin,PayPal
104949,2025-09-21,CLI0206,Montre connectee FitWatch,Electronique,3,199,0.0,597.0,Nouvelle-Aquitaine,Magasin,Carte
104951,2025-09-28,CLI0085,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Ile-de-France,Magasin,PayPal
104952,2025-01-28,CLI0058,Baskets running AirLite,Mode,1,89,0.0,89.0,PACA,Mobile,PayPal
104953,2025-11-07,CLI0343,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
104956,2025-01-19,CLI0098,Jean slim,Mode,1,59,0.0,59.0,Nouvelle-Aquitaine,Web,Virement
104957,2025-03-28,CLI0304,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Bretagne,Web,Virement
104958,2025-11-02,CLI0203,Cafetiere expresso,Maison,1,149,0.0,149.0,Hauts-de-France,Web,Carte
104959,2025-04-11,CLI0146,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Auvergne-Rhone-Alpes,Mobile,PayPal
104962,2025-12-19,CLI0274,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Auvergne-Rhone-Alpes,Mobile,Cheque cadeau
104964,2025-12-08,CLI0096,Ordinateur portable UltraBook,Electronique,1,1099,0.2,879.2,Ile-de-France,Web,Carte
104967,2025-11-28,CLI0094,Montre connectee FitWatch,Electronique,1,199,0.1,179.1,Bretagne,Web,Virement
104970,2025-04-12,CLI0252,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Auvergne-Rhone-Alpes,Mobile,PayPal
104972,2025-04-01,CLI0059,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Auvergne-Rhone-Alpes,Magasin,Virement
104973,2025-12-29,CLI0174,Baskets running AirLite,Mode,1,89,0.0,89.0,Hauts-de-France,Mobile,Carte
104977,2025-04-27,CLI0349,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Nouvelle-Aquitaine,Mobile,Carte
104980,2025-06-14,CLI0208,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,PACA,Web,Carte
104981,2025-12-10,CLI0002,Lampe LED design,Maison,2,39,0.0,78.0,Hauts-de-France,Web,Carte
104984,2025-07-23,CLI0168,T-shirt coton bio,Mode,2,25,0.0,50.0,Ile-de-France,Mobile,Virement
104985,2025-09-01,CLI0172,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Ile-de-France,Magasin,Virement
104987,2025-04-01,CLI0038,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Bretagne,Web,Carte
104989,2025-11-24,CLI0291,Lampe LED design,Maison,1,39,0.0,39.0,Nouvelle-Aquitaine,Magasin,Carte
104993,2025-01-13,CLI0320,Cafetiere expresso,Maison,1,149,0.0,149.0,PACA,Magasin,Carte
104995,2025-10-29,CLI0020,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Web,PayPal
104997,2025-11-16,CLI0369,Veste impermeable,Mode,1,79,0.0,79.0,Hauts-de-France,Mobile,PayPal
104998,2025-11-21,CLI0311,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,PACA,Magasin,Carte
105000,2025-06-21,CLI0232,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Web,Cheque cadeau
105001,2025-11-30,CLI0092,Baskets running AirLite,Mode,2,89,0.0,178.0,Hauts-de-France,Mobile,Cheque cadeau
105002,2025-03-08,CLI0101,T-shirt coton bio,Mode,1,25,0.0,25.0,Ile-de-France,Magasin,Cheque cadeau
105003,2025-10-31,CLI0400,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Hauts-de-France,Web,Cheque cadeau
105004,2025-06-07,CLI0273,Creme hydratante,Beaute,1,22,0.1,19.8,Nouvelle-Aquitaine,Magasin,PayPal
105007,2025-09-14,CLI0255,Enceinte SoundBox,Electronique,1,89,0.0,89.0,PACA,Web,Virement
105009,2025-08-01,CLI0384,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,PACA,Magasin,Virement
105010,2025-12-08,CLI0001,Lampe LED design,Maison,1,39,0.1,35.1,Bretagne,Web,PayPal
105011,2025-11-05,CLI0357,Veste impermeable,Mode,1,79,0.0,79.0,Ile-de-France,Magasin,Virement
105013,2025-08-20,CLI0373,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Bretagne,Mobile,Carte
105015,2025-02-21,CLI0278,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Magasin,Virement
105017,2025-01-19,CLI0094,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,Nouvelle-Aquitaine,Mobile,Cheque cadeau
105018,2025-04-16,CLI0181,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Magasin,PayPal
105019,2025-12-18,CLI0069,Veste impermeable,Mode,1,79,0.2,63.2,PACA,Mobile,PayPal
105021,2025-12-24,CLI0294,Montre connectee FitWatch,Electronique,1,199,0.0,199.0,Occitanie,Mobile,PayPal
105022,2025-01-20,CLI0351,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Auvergne-Rhone-Alpes,Magasin,Virement
105025,2025-01-01,CLI0176,Lampe LED design,Maison,1,39,0.0,39.0,Auvergne-Rhone-Alpes,Magasin,PayPal
105027,2025-09-19,CLI0356,Baskets running AirLite,Mode,1,89,0.2,71.2,Occitanie,Magasin,Virement
105029,2025-03-29,CLI0364,Lampe LED design,Maison,1,39,0.0,39.0,Occitanie,Mobile,Carte
105032,2025-07-27,CLI0198,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Ile-de-France,Magasin,Virement
105035,2025-03-19,CLI0134,Baskets running AirLite,Mode,1,89,0.0,89.0,Ile-de-France,Web,Virement
105037,2025-01-07,CLI0346,Parfum Eau Fraiche,Beaute,1,55,0.0,55.0,PACA,Magasin,Carte
105039,2025-08-02,CLI0247,Creme hydratante,Beaute,1,22,0.2,17.6,Auvergne-Rhone-Alpes,Web,PayPal
105042,2025-10-21,CLI0138,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Ile-de-France,Mobile,PayPal
105045,2025-07-17,CLI0168,Aspirateur robot CleanBot,Maison,2,299,0.0,598.0,Auvergne-Rhone-Alpes,Web,PayPal
105046,2025-11-28,CLI0188,Jean slim,Mode,1,59,0.0,59.0,PACA,Mobile,Cheque cadeau
105049,2025-04-13,CLI0219,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,PACA,Mobile,Carte
105050,2025-04-14,CLI0318,Veste impermeable,Mode,2,79,0.0,158.0,PACA,Web,Carte
105051,2025-04-26,CLI0395,Ordinateur portable UltraBook,Electronique,1,1099,0.0,1099.0,Ile-de-France,Mobile,PayPal
105052,2025-05-05,CLI0316,Parfum Eau Fraiche,Beaute,2,55,0.0,110.0,Ile-de-France,Magasin,Cheque cadeau
105057,2025-09-11,CLI0185,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Magasin,Virement
105060,2025-12-08,CLI0286,Livre - Data Science,Culture,1,35,0.0,35.0,Nouvelle-Aquitaine,Web,Virement
105063,2025-04-29,CLI0387,Casse-tete 1000 pieces,Culture,1,19,0.0,19.0,Hauts-de-France,Mobile,Virement
105064,2025-08-21,CLI0086,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Nouvelle-Aquitaine,Magasin,Virement
105067,2025-02-15,CLI0324,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Bretagne,Magasin,Cheque cadeau
105070,2025-11-15,CLI0365,Cafetiere expresso,Maison,1,149,0.0,149.0,Auvergne-Rhone-Alpes,Magasin,PayPal
105071,2025-06-06,CLI0315,Montre connectee FitWatch,Electronique,1,199,0.1,179.1,Ile-de-France,Magasin,Cheque cadeau
105075,2025-04-24,CLI0158,Set de couteaux ChefPro,Maison,1,69,0.1,62.1,Bretagne,Web,PayPal
105076,2025-02-28,CLI0122,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Bretagne,Web,Virement
105078,2025-04-05,CLI0003,Aspirateur robot CleanBot,Maison,1,299,0.0,299.0,Occitanie,Mobile,Carte
105079,2025-04-19,CLI0325,Livre - Data Science,Culture,1,35,0.0,35.0,Hauts-de-France,Magasin,PayPal
105080,2025-12-01,CLI0146,Cafetiere expresso,Maison,2,149,0.0,298.0,Occitanie,Magasin,Cheque cadeau
105081,2025-08-18,CLI0318,Creme hydratante,Beaute,1,22,0.0,22.0,Auvergne-Rhone-Alpes,Mobile,PayPal
105082,2025-09-17,CLI0327,Casse-tete 1000 pieces,Culture,-1,19,0.0,19.0,Bretagne,Mobile,Cheque cadeau
105084,2025-02-25,CLI0264,T-shirt coton bio,Mode,1,25,0.0,25.0,Occitanie,Mobile,PayPal
105087,2025-12-27,CLI0089,Montre connectee FitWatch,Electronique,1,199,0.1,179.1,Bretagne,Web,PayPal
105089,2025-11-07,CLI0311,Enceinte SoundBox,Electronique,1,89,0.0,89.0,PACA,Magasin,Carte
105092,2025-03-25,CLI0379,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Ile-de-France,Magasin,PayPal
105093,2025-03-19,CLI0251,T-shirt coton bio,Mode,1,25,0.0,25.0,Auvergne-Rhone-Alpes,Magasin,Cheque cadeau
105094,2025-02-10,CLI0273,T-shirt coton bio,Mode,1,25,0.0,25.0,PACA,Mobile,Cheque cadeau
105096,2025-12-26,CLI0091,T-shirt coton bio,Mode,1,25,0.0,25.0,Occitanie,Mobile,Cheque cadeau
105097,2025-05-08,CLI0383,Set de couteaux ChefPro,Maison,1,69,0.0,69.0,Hauts-de-France,Magasin,Virement
105099,2025-03-02,CLI0293,Casque Bluetooth Pro,Electronique,2,129,0.0,258.0,Occitanie,Web,Carte
105100,2025-05-27,CLI0398,Casse-tete 1000 pieces,Culture,1,19,0.1,17.1,Nouvelle-Aquitaine,Magasin,PayPal
105101,2025-11-11,CLI0201,Casque Bluetooth Pro,Electronique,1,129,0.0,129.0,Hauts-de-France,Web,Cheque cadeau
105104,2025-03-28,CLI0235,Jean slim,Mode,1,59,0.0,59.0,Auvergne-Rhone-Alpes,Mobile,PayPal
105106,2025-11-12,CLI0096,Smartphone Galaxy S,Electronique,1,799,0.0,799.0,Occitanie,Web,PayPal
105107,2025-04-13,CLI0291,Jean slim,Mode,1,59,0.0,59.0,Bretagne,Mobile,PayPal
105113,2025-07-08,CLI0121,Enceinte SoundBox,Electronique,1,89,0.0,89.0,Auvergne-Rhone-Alpes,Web,Virement
105116,2025-07-07,CLI0296,Jean slim,Mode,1,59,0.0,59.0,Occitanie,Magasin,Virement
105117,2025-12-09,CLI0063,Creme hydratante,Beaute,1,22,0.1,19.8,Bretagne,Magasin,Cheque cadeau
